#JD                    MAG              ERR               SURVEY Filter
2455253.680176000111  -0.038285000000   0.122870000000         KELT
2455253.682616999839  -0.057655000000   0.121090000000         KELT
2455253.684570000041   0.059505000000   0.125210000000         KELT
2455257.628417999949   0.155175000000   0.087880000000         KELT
2455258.628905999940   0.003795000000   0.061310000000         KELT
2455258.639647999778   0.017125000000   0.069870000000         KELT
2455258.649902000092   0.008385000000   0.058690000000         KELT
2455258.660155999940   0.053155000000   0.061100000000         KELT
2455258.670409999788   0.006425000000   0.067340000000         KELT
2455259.630859000143   0.040995000000   0.057580000000         KELT
2455259.641112999991  -0.011395000000   0.058500000000         KELT
2455259.651366999839  -0.072375000000   0.058840000000         KELT
2455259.661621000152  -0.001115000000   0.059330000000         KELT
2455261.625487999991   0.062665000000   0.065840000000         KELT
2455261.635741999839   0.037345000000   0.064700000000         KELT
2455261.645996000152   0.162375000000   0.065300000000         KELT
2455261.656250000000   0.027825000000   0.066050000000         KELT
2455267.627929999959  -0.014265000000   0.062570000000         KELT
2455267.638183999807   0.055005000000   0.061590000000         KELT
2455267.648438000120   0.136155000000   0.061760000000         KELT
2455268.628417999949  -0.020865000000   0.064880000000         KELT
2455268.638671999797  -0.054645000000   0.061970000000         KELT
2455269.628905999940   0.009735000000   0.063200000000         KELT
2455269.639159999788  -0.034765000000   0.064330000000         KELT
2455271.629883000161  -0.015495000000   0.065710000000         KELT
2455471.855957000051  -0.000015000000   0.038320000000         KELT
2455471.864258000161   0.006805000000   0.039160000000         KELT
2455471.872070000041   0.012825000000   0.042340000000         KELT
2455471.893554999959  -0.059555000000   0.040610000000         KELT
2455471.901854999829  -0.017845000000   0.037470000000         KELT
2455471.910155999940  -0.054295000000   0.038860000000         KELT
2455471.918457000051   0.017105000000   0.038720000000         KELT
2455471.927246000152  -0.016945000000   0.037110000000         KELT
2455471.933104999829  -0.059715000000   0.037640000000         KELT
2455471.954590000212   0.001065000000   0.067760000000         KELT
2455471.958984000143  -0.035315000000   0.062620000000         KELT
2455471.963866999839  -0.071705000000   0.062560000000         KELT
2455471.968750000000  -0.079515000000   0.062080000000         KELT
2455471.973633000161  -0.063795000000   0.062440000000         KELT
2455471.978515999857  -0.116845000000   0.062530000000         KELT
2455471.983397999778  -0.036275000000   0.062040000000         KELT
2455471.988280999940  -0.106245000000   0.063150000000         KELT
2455472.009765999857  -0.036355000000   0.069000000000         KELT
2455472.012207000051  -0.038155000000   0.072510000000         KELT
2455472.014159999788  -0.024455000000   0.080390000000         KELT
2455472.016602000222   0.029425000000   0.095260000000         KELT
2455476.842772999778  -0.032705000000   0.047690000000         KELT
2455476.850585999899  -0.035265000000   0.042750000000         KELT
2455476.858887000009   0.031135000000   0.040690000000         KELT
2455476.869628999848   0.009825000000   0.041250000000         KELT
2455476.882323999889  -0.062175000000   0.041940000000         KELT
2455476.893066000193  -0.012185000000   0.041350000000         KELT
2455476.903320000041   0.007655000000   0.042410000000         KELT
2455476.914061999880   0.006405000000   0.044030000000         KELT
2455476.944823999889  -0.046475000000   0.063640000000         KELT
2455476.955566000193  -0.035475000000   0.063710000000         KELT
2455476.966308999807   0.034875000000   0.066650000000         KELT
2455476.996094000060   0.040615000000   0.078180000000         KELT
2455477.001953000203  -0.085045000000   0.075920000000         KELT
2455477.004395000171  -0.024645000000   0.062530000000         KELT
2455477.006347999908   0.008675000000   0.062950000000         KELT
2455477.008789000101  -0.033025000000   0.064640000000         KELT
2455477.010741999839  -0.037985000000   0.066060000000         KELT
2455477.013183999807  -0.003285000000   0.071890000000         KELT
2455477.015625000000   0.064925000000   0.080040000000         KELT
2455477.017578000203   0.031755000000   0.092840000000         KELT
2455477.020020000171   0.042205000000   0.115370000000         KELT
2455477.788573999889  -0.083655000000   0.048230000000         KELT
2455477.833496000152   0.034085000000   0.045650000000         KELT
2455477.841308999807  -0.001795000000   0.040030000000         KELT
2455477.849609000143   0.021625000000   0.040760000000         KELT
2455477.857421999797   0.005025000000   0.039500000000         KELT
2455477.868164000101   0.021415000000   0.039190000000         KELT
2455477.881347999908   0.018035000000   0.040030000000         KELT
2455477.892090000212  -0.030045000000   0.040990000000         KELT
2455477.902344000060  -0.019925000000   0.040880000000         KELT
2455477.913085999899   0.073855000000   0.040000000000         KELT
2455477.938477000222   0.011795000000   0.069060000000         KELT
2455477.946777000092   0.074465000000   0.061630000000         KELT
2455477.957520000171  -0.024205000000   0.063170000000         KELT
2455477.967772999778   0.117085000000   0.062340000000         KELT
2455477.978515999857   0.029395000000   0.072170000000         KELT
2455478.000000000000  -0.037635000000   0.064470000000         KELT
2455478.001953000203   0.029085000000   0.065720000000         KELT
2455478.004395000171   0.098545000000   0.064620000000         KELT
2455478.006347999908   0.015145000000   0.065810000000         KELT
2455478.008789000101  -0.031075000000   0.066190000000         KELT
2455478.011229999829   0.123695000000   0.067910000000         KELT
2455478.013183999807  -0.021105000000   0.071920000000         KELT
2455478.015625000000   0.090845000000   0.079210000000         KELT
2455478.017578000203  -0.033085000000   0.092560000000         KELT
2455478.828125000000   0.032165000000   0.047820000000         KELT
2455478.836426000111  -0.015835000000   0.042780000000         KELT
2455478.844237999991  -0.028905000000   0.042480000000         KELT
2455478.852539000101   0.051795000000   0.041960000000         KELT
2455478.863280999940  -0.002025000000   0.039990000000         KELT
2455478.875977000222   0.004645000000   0.041350000000         KELT
2455478.886719000060  -0.008065000000   0.042500000000         KELT
2455478.896972999908   0.008685000000   0.039990000000         KELT
2455478.907715000212  -0.041235000000   0.041050000000         KELT
2455478.938477000222  -0.042875000000   0.061480000000         KELT
2455478.949219000060  -0.032755000000   0.063290000000         KELT
2455478.959960999899  -0.019215000000   0.064820000000         KELT
2455478.970703000203  -0.008285000000   0.063800000000         KELT
2455478.980957000051  -0.059295000000   0.064190000000         KELT
2455478.991698999889   0.082775000000   0.074460000000         KELT
2455479.002441000193  -0.030445000000   0.064830000000         KELT
2455479.004883000161   0.043025000000   0.066060000000         KELT
2455479.006835999899  -0.011055000000   0.066100000000         KELT
2455479.011229999829  -0.059435000000   0.070850000000         KELT
2455479.013671999797  -0.087135000000   0.074910000000         KELT
2455479.018554999959   0.131625000000   0.095460000000         KELT
2455479.813965000212  -0.013085000000   0.047250000000         KELT
2455479.824707000051   0.076815000000   0.046120000000         KELT
2455479.835448999889   0.024695000000   0.043940000000         KELT
2455479.843262000009   0.009715000000   0.039380000000         KELT
2455479.851561999880   0.034465000000   0.038470000000         KELT
2455479.861816000193  -0.022665000000   0.037820000000         KELT
2455479.875000000000   0.004765000000   0.037660000000         KELT
2455479.885741999839   0.024855000000   0.036870000000         KELT
2455479.895996000152   0.037625000000   0.036370000000         KELT
2455479.906737999991   0.006805000000   0.036900000000         KELT
2455479.937500000000   0.014945000000   0.059800000000         KELT
2455479.948241999839   0.063445000000   0.061240000000         KELT
2455479.958984000143  -0.071665000000   0.060700000000         KELT
2455479.969237999991   0.042425000000   0.060790000000         KELT
2455479.979979999829   0.031345000000   0.062400000000         KELT
2455479.988280999940   0.027975000000   0.061080000000         KELT
2455479.999022999778  -0.011715000000   0.062610000000         KELT
2455480.001465000212  -0.000585000000   0.061880000000         KELT
2455480.003417999949   0.065045000000   0.062320000000         KELT
2455480.005859000143   0.007705000000   0.062070000000         KELT
2455480.007811999880   0.026125000000   0.063600000000         KELT
2455480.010253999848   0.014815000000   0.064170000000         KELT
2455480.012207000051   0.024995000000   0.065880000000         KELT
2455480.017090000212  -0.048635000000   0.078680000000         KELT
2455480.813965000212  -0.008035000000   0.042290000000         KELT
2455480.824219000060   0.042235000000   0.041560000000         KELT
2455480.832520000171   0.056675000000   0.037950000000         KELT
2455480.840820000041  -0.021215000000   0.036600000000         KELT
2455480.848633000161  -0.025135000000   0.036780000000         KELT
2455480.859375000000   0.023785000000   0.035170000000         KELT
2455480.872070000041   0.022595000000   0.035540000000         KELT
2455480.882811999880  -0.016955000000   0.034320000000         KELT
2455480.893554999959  -0.040095000000   0.035240000000         KELT
2455480.904296999797  -0.018665000000   0.036770000000         KELT
2455480.935058999807   0.020355000000   0.054190000000         KELT
2455480.945801000111   0.037975000000   0.053710000000         KELT
2455480.956542999949  -0.017045000000   0.054180000000         KELT
2455480.967284999788  -0.007625000000   0.055510000000         KELT
2455480.977539000101  -0.054835000000   0.055110000000         KELT
2455481.002441000193  -0.028675000000   0.058290000000         KELT
2455481.004883000161  -0.030575000000   0.059040000000         KELT
2455481.006835999899  -0.036545000000   0.060270000000         KELT
