# BJD-2454833, Blended_Flux, Deblended_Flux, Error
3.060420351296714216e+03 1.000116966037107202e+00 1.000233932074214405e+00 1.129487174284200742e-04
3.060440783153739176e+03 1.000053478332221912e+00 1.000106956664443825e+00 1.129487174284200742e-04
3.060461214911119896e+03 9.998018473754013424e-01 9.996036947508026849e-01 1.129487174284200742e-04
3.060481646668849862e+03 9.999942001515651491e-01 9.999884003031302981e-01 1.129487174284200742e-04
3.060502078426805383e+03 1.000015853426586165e+00 1.000031706853172331e+00 1.129487174284200742e-04
3.060522510185001011e+03 1.000258017253426557e+00 1.000516034506853114e+00 1.129487174284200742e-04
3.060542942043539369e+03 1.000255215746560733e+00 1.000510431493121466e+00 1.129487174284200742e-04
3.060563373702432727e+03 9.999630033284776509e-01 9.999260066569553018e-01 1.129487174284200742e-04
3.060583805461559677e+03 9.998517840599103756e-01 9.997035681198207513e-01 1.129487174284200742e-04
3.060604237321036635e+03 9.996914826479708083e-01 9.993829652959416165e-01 1.129487174284200742e-04
3.060624668980737624e+03 9.995775915782962873e-01 9.991551831565925745e-01 1.129487174284200742e-04
3.060645100840796658e+03 9.996741229538890217e-01 9.993482459077780433e-01 1.129487174284200742e-04
3.060665532501203415e+03 9.995671106545807039e-01 9.991342213091614077e-01 1.129487174284200742e-04
3.060685964261836489e+03 9.996023206911832659e-01 9.992046413823665318e-01 1.129487174284200742e-04
3.060706396122710430e+03 9.997982292270763960e-01 9.995964584541527920e-01 1.129487174284200742e-04
3.060726827883932856e+03 9.995107142963630675e-01 9.990214285927261351e-01 1.129487174284200742e-04
3.060747259545496490e+03 9.996202255751598376e-01 9.992404511503196751e-01 1.129487174284200742e-04
3.060767691407301754e+03 9.993229010900295251e-01 9.986458021800590501e-01 1.129487174284200742e-04
3.060788123069454741e+03 9.993063867012108581e-01 9.986127734024217162e-01 1.129487174284200742e-04
3.060808554831950460e+03 9.993689631355455738e-01 9.987379262710911476e-01 1.129487174284200742e-04
3.060828986694570631e+03 9.992343026121539573e-01 9.984686052243079146e-01 1.129487174284200742e-04
3.060849418357654940e+03 9.990271240506591877e-01 9.980542481013183753e-01 1.129487174284200742e-04
3.060869850220966327e+03 9.990010633885040292e-01 9.980021267770080584e-01 1.129487174284200742e-04
3.060890281984633475e+03 9.995492413829332179e-01 9.990984827658664358e-01 1.129487174284200742e-04
3.060910713648525416e+03 9.997273987520320926e-01 9.994547975040641852e-01 1.129487174284200742e-04
3.060931145512775402e+03 1.000494940163780599e+00 1.000989880327561199e+00 1.129487174284200742e-04
3.060951577277257456e+03 1.000104261211351542e+00 1.000208522422703084e+00 1.129487174284200742e-04
3.060972009042081481e+03 9.991945162243227596e-01 9.983890324486455192e-01 1.129487174284200742e-04
3.060992440807262028e+03 9.988895984397936356e-01 9.977791968795872712e-01 1.129487174284200742e-04
3.061012872572675406e+03 9.988320966545625179e-01 9.976641933091250358e-01 1.129487174284200742e-04
3.061033304438431514e+03 9.989243680623780541e-01 9.978487361247561083e-01 1.129487174284200742e-04
3.061053736104426207e+03 9.990816507670143842e-01 9.981633015340287685e-01 1.129487174284200742e-04
3.061074167870770907e+03 9.995606207873717342e-01 9.991212415747434683e-01 1.129487174284200742e-04
3.061094599737458338e+03 1.000027317010779848e+00 1.000054634021559696e+00 1.129487174284200742e-04
3.061115031504385115e+03 9.995305183809539695e-01 9.990610367619079391e-01 1.129487174284200742e-04
3.061135463171660376e+03 9.996459340692365192e-01 9.992918681384730384e-01 1.129487174284200742e-04
3.061155895039162715e+03 9.994151914902034139e-01 9.988303829804068279e-01 1.129487174284200742e-04
3.061176326807020814e+03 9.994315165638016918e-01 9.988630331276033836e-01 1.129487174284200742e-04
3.061196758475110983e+03 9.994134838211612415e-01 9.988269676423224830e-01 1.129487174284200742e-04
3.061217190343544644e+03 9.998293557981339230e-01 9.996587115962678460e-01 1.129487174284200742e-04
3.061237622112334066e+03 1.000155867620668548e+00 1.000311735241337097e+00 1.129487174284200742e-04
3.061258053981349804e+03 1.000135599695373134e+00 1.000271199390746268e+00 1.129487174284200742e-04
3.061278485650836956e+03 1.000361622153437269e+00 1.000723244306874538e+00 1.129487174284200742e-04
3.061298917420441285e+03 1.000562216226716261e+00 1.001124432453432522e+00 1.129487174284200742e-04
3.061319349290395621e+03 1.000674712555878809e+00 1.001349425111757618e+00 1.129487174284200742e-04
3.061339780960690405e+03 1.000677450343393726e+00 1.001354900686787452e+00 1.129487174284200742e-04
3.061360212731342472e+03 1.001093935629620235e+00 1.002187871259240470e+00 1.129487174284200742e-04
3.061380644502227369e+03 1.001486654755228800e+00 1.002973309510457600e+00 1.129487174284200742e-04
3.061401076273337821e+03 1.001438934311360995e+00 1.002877868622721769e+00 1.129487174284200742e-04
3.061421507944920450e+03 1.001572416336473648e+00 1.003144832672947295e+00 1.129487174284200742e-04
3.061441939816621016e+03 1.001650599384926732e+00 1.003301198769853242e+00 1.129487174284200742e-04
3.061462371588779206e+03 1.001717580290213849e+00 1.003435160580427699e+00 1.129487174284200742e-04
3.061482803461178264e+03 1.001691771758515870e+00 1.003383543517031740e+00 1.129487174284200742e-04
3.061503235133925045e+03 1.001731913908318283e+00 1.003463827816636567e+00 1.129487174284200742e-04
3.061523666906898143e+03 1.001441263282144778e+00 1.002882526564289334e+00 1.129487174284200742e-04
3.061544098780228524e+03 1.001393429703958393e+00 1.002786859407916564e+00 1.129487174284200742e-04
3.061564530453906627e+03 1.002238747418892295e+00 1.004477494837784812e+00 1.129487174284200742e-04
3.061584962227811047e+03 1.002283032967371312e+00 1.004566065934742625e+00 1.129487174284200742e-04
3.061605394102072751e+03 1.001571085278678552e+00 1.003142170557356883e+00 1.129487174284200742e-04
3.061625825876675663e+03 1.001553952896426347e+00 1.003107905792852694e+00 1.129487174284200742e-04
3.061646257651518681e+03 1.001085941361685716e+00 1.002171882723371432e+00 1.129487174284200742e-04
3.061666689426710946e+03 1.000993837351436877e+00 1.001987674702873976e+00 1.129487174284200742e-04
3.061687121202252456e+03 1.000625295102353540e+00 1.001250590204706858e+00 1.129487174284200742e-04
3.061707552978019521e+03 1.000283539783514364e+00 1.000567079567028506e+00 1.129487174284200742e-04
3.061727984754143108e+03 1.000046456283444796e+00 1.000092912566889591e+00 1.129487174284200742e-04
3.061748416530492250e+03 9.998821346808436372e-01 9.997642693616872744e-01 1.129487174284200742e-04
3.061768848407198675e+03 9.992685607838703854e-01 9.985371215677407708e-01 1.129487174284200742e-04
3.061789280084252823e+03 9.993131300799139582e-01 9.986262601598279165e-01 1.129487174284200742e-04
3.061809711861656979e+03 9.993135333008751342e-01 9.986270666017502684e-01 1.129487174284200742e-04
3.061830143739287450e+03 9.993976484185206344e-01 9.987952968370412687e-01 1.129487174284200742e-04
3.061850575417156506e+03 9.990719543707416994e-01 9.981439087414833988e-01 1.129487174284200742e-04
3.061871007295485470e+03 9.986769097704966125e-01 9.973538195409932250e-01 1.129487174284200742e-04
3.061891439074053778e+03 9.979130440254453394e-01 9.958260880508906787e-01 1.129487174284200742e-04
3.061911870752970572e+03 9.976948466283240835e-01 9.953896932566481670e-01 1.129487174284200742e-04
3.061932302632114443e+03 9.972270211492887393e-01 9.944540422985774786e-01 1.129487174284200742e-04
3.061952734411614074e+03 9.972561743553408631e-01 9.945123487106817262e-01 1.129487174284200742e-04
3.061973166091462190e+03 9.971888346436100781e-01 9.943776692872201561e-01 1.129487174284200742e-04
3.061993597971537383e+03 9.971769331095934330e-01 9.943538662191868660e-01 1.129487174284200742e-04
3.062014029751968337e+03 9.973811835396305669e-01 9.947623670792611339e-01 1.129487174284200742e-04
3.062034461532748537e+03 9.972556031820213329e-01 9.945112063640426658e-01 1.129487174284200742e-04
3.062075324995232222e+03 9.968875641839848312e-01 9.937751283679696623e-01 1.129487174284200742e-04
3.062095756876828091e+03 9.970735900830753895e-01 9.941471801661507790e-01 1.129487174284200742e-04
3.062116188658881583e+03 9.970181441301342318e-01 9.940362882602684635e-01 1.129487174284200742e-04
3.062136620341174421e+03 9.970709585503846339e-01 9.941419171007692679e-01 1.129487174284200742e-04
3.062157052223818027e+03 9.970725802368695101e-01 9.941451604737390202e-01 1.129487174284200742e-04
3.062177484006802842e+03 9.970928364524542786e-01 9.941856729049085573e-01 1.129487174284200742e-04
3.062197915790027764e+03 9.970599730057542187e-01 9.941199460115084374e-01 1.129487174284200742e-04
3.062218347573601932e+03 9.979026522319174308e-01 9.958053044638348617e-01 1.129487174284200742e-04
3.062238779357401654e+03 9.981369309887285768e-01 9.962738619774571536e-01 1.129487174284200742e-04
3.062259211241675075e+03 9.980620182266878304e-01 9.961240364533756608e-01 1.129487174284200742e-04
3.062279643026064150e+03 9.979193139305343463e-01 9.958386278610686926e-01 1.129487174284200742e-04
3.062300074710910849e+03 9.981146698872224166e-01 9.962293397744448331e-01 1.129487174284200742e-04
3.062320506596115592e+03 9.983085050766788981e-01 9.966170101533577963e-01 1.129487174284200742e-04
3.062340938381552405e+03 9.987103218812912742e-01 9.974206437625825483e-01 1.129487174284200742e-04
3.062361370067330427e+03 9.985033898334126912e-01 9.970067796668253823e-01 1.129487174284200742e-04
3.062381801953350077e+03 9.982935493653405379e-01 9.965870987306810758e-01 1.129487174284200742e-04
3.062402233739718213e+03 9.984256281970121938e-01 9.968512563940243876e-01 1.129487174284200742e-04
3.062422665626429080e+03 9.985524409887897024e-01 9.971048819775794048e-01 1.129487174284200742e-04
3.062443097313494945e+03 9.988159496885905542e-01 9.976318993771811083e-01 1.129487174284200742e-04
3.062463529100794403e+03 9.989905546281603321e-01 9.979811092563206643e-01 1.129487174284200742e-04
3.062483960988436593e+03 9.993882864056020665e-01 9.987765728112041330e-01 1.129487174284200742e-04
3.062504392676433781e+03 1.000084243860139832e+00 1.000168487720279664e+00 1.129487174284200742e-04
3.062524824464664562e+03 1.000586584476048646e+00 1.001173168952097070e+00 1.129487174284200742e-04
3.062545256353354489e+03 1.000454086966968692e+00 1.000908173933937384e+00 1.129487174284200742e-04
3.062565688042166585e+03 1.000178801867005918e+00 1.000357603734011835e+00 1.129487174284200742e-04
3.062586119831445103e+03 9.998460703335638744e-01 9.996921406671277488e-01 1.129487174284200742e-04
3.062606551720949938e+03 1.000233896331471195e+00 1.000467792662942390e+00 1.129487174284200742e-04
3.062626983410926186e+03 1.000256691833826483e+00 1.000513383667652967e+00 1.129487174284200742e-04
3.062647415301020374e+03 1.000558738925336755e+00 1.001117477850673509e+00 1.129487174284200742e-04
3.062667847091572185e+03 1.000586915292124512e+00 1.001173830584249025e+00 1.129487174284200742e-04
3.062688278782363341e+03 1.000319893156222273e+00 1.000639786312444546e+00 1.129487174284200742e-04
3.062708710673497990e+03 1.000181104311181013e+00 1.000362208622362026e+00 1.129487174284200742e-04
3.062729142364987638e+03 1.000310757822856278e+00 1.000621515645712556e+00 1.129487174284200742e-04
3.062749574256711639e+03 1.000077884054447530e+00 1.000155768108895060e+00 1.129487174284200742e-04
3.062770006048900541e+03 1.000051034520234028e+00 1.000102069040468056e+00 1.129487174284200742e-04
3.062790437841198582e+03 9.998613895395489504e-01 9.997227790790979007e-01 1.129487174284200742e-04
3.062810869633969560e+03 9.997339715370372470e-01 9.994679430740744941e-01 1.129487174284200742e-04
3.062831301427082508e+03 9.994064430137645783e-01 9.988128860275291565e-01 1.129487174284200742e-04
3.062851733220435563e+03 9.996256728286745386e-01 9.992513456573490771e-01 1.129487174284200742e-04
3.062872165014137863e+03 9.996694860474495403e-01 9.993389720948990806e-01 1.129487174284200742e-04
3.062892596808072994e+03 9.994919229773431280e-01 9.989838459546862559e-01 1.129487174284200742e-04
3.062913028602466511e+03 9.995718553681982588e-01 9.991437107363965175e-01 1.129487174284200742e-04
3.062933460397100134e+03 1.000179026753935885e+00 1.000358053507871769e+00 1.129487174284200742e-04
3.062953892192075728e+03 1.000152393848358967e+00 1.000304787696717934e+00 1.129487174284200742e-04
3.062974323987291427e+03 9.998524698954078804e-01 9.997049397908157609e-01 1.129487174284200742e-04
3.062994755882973550e+03 9.999576108452066237e-01 9.999152216904132473e-01 1.129487174284200742e-04
3.063015187578886980e+03 9.996946127639327884e-01 9.993892255278655767e-01 1.129487174284200742e-04
3.063035619475143903e+03 9.998953307913980293e-01 9.997906615827960586e-01 1.129487174284200742e-04
3.063056051271756587e+03 9.994442324502899044e-01 9.988884649005798089e-01 1.129487174284200742e-04
3.063076482968594064e+03 9.997921383787851113e-01 9.995842767575702226e-01 1.129487174284200742e-04
3.063096914865789586e+03 9.994351965094872003e-01 9.988703930189744007e-01 1.129487174284200742e-04
3.063117346663333592e+03 9.997045580854189151e-01 9.994091161708378301e-01 1.129487174284200742e-04
3.063137778361226083e+03 9.999222005915084921e-01 9.998444011830169842e-01 1.129487174284200742e-04
3.063158210259462066e+03 9.993381022970719840e-01 9.986762045941439681e-01 1.129487174284200742e-04
3.063178642057937395e+03 9.995406536730435665e-01 9.990813073460871330e-01 1.129487174284200742e-04
3.063199073956755456e+03 1.000286530343229119e+00 1.000573060686458238e+00 1.129487174284200742e-04
3.063219505655928515e+03 1.000195501323317027e+00 1.000391002646634053e+00 1.129487174284200742e-04
3.063239937455335166e+03 1.000012932432727153e+00 1.000025864865454306e+00 1.129487174284200742e-04
3.063260369355200964e+03 1.000086324961764639e+00 1.000172649923529278e+00 1.129487174284200742e-04
3.063280801055305346e+03 1.000102950779719002e+00 1.000205901559438004e+00 1.129487174284200742e-04
3.063301232855643320e+03 9.994932888082546096e-01 9.989865776165092193e-01 1.129487174284200742e-04
3.063321664756556856e+03 9.994588627198512931e-01 9.989177254397025862e-01 1.129487174284200742e-04
3.063342096457708976e+03 9.990077883579457918e-01 9.980155767158915836e-01 1.129487174284200742e-04
3.063362528259094688e+03 9.990849371366297138e-01 9.981698742732594276e-01 1.129487174284200742e-04
3.063382960160706716e+03 9.991252752379482516e-01 9.982505504758965031e-01 1.129487174284200742e-04
3.063403391862790158e+03 9.990518263682495181e-01 9.981036527364990363e-01 1.129487174284200742e-04
3.063423823765340785e+03 9.990404627771876100e-01 9.980809255543752201e-01 1.129487174284200742e-04
3.063444255467882613e+03 9.990727363361406876e-01 9.981454726722813753e-01 1.129487174284200742e-04
3.063464687271130970e+03 9.987144972981025770e-01 9.974289945962051540e-01 1.129487174284200742e-04
3.063485119174380088e+03 9.987555536905341480e-01 9.975111073810682960e-01 1.129487174284200742e-04
3.063505550978086831e+03 9.989408825111210088e-01 9.978817650222420177e-01 1.129487174284200742e-04
3.063525982682032918e+03 9.990063221623890488e-01 9.980126443247780976e-01 1.129487174284200742e-04
3.063546414586446190e+03 9.990747231737133749e-01 9.981494463474267498e-01 1.129487174284200742e-04
3.063566846391084255e+03 9.990404183933043747e-01 9.980808367866087494e-01 1.129487174284200742e-04
3.063587278196195257e+03 9.988056916690637443e-01 9.976113833381274887e-01 1.129487174284200742e-04
3.063607710001539090e+03 9.984297698408273192e-01 9.968595396816546383e-01 1.129487174284200742e-04
3.063628141807108477e+03 9.984787878289671514e-01 9.969575756579343029e-01 1.129487174284200742e-04
3.063648573713151563e+03 9.984507918907148394e-01 9.969015837814296788e-01 1.129487174284200742e-04
3.063669005419418681e+03 9.987932162376185197e-01 9.975864324752370393e-01 1.129487174284200742e-04
