# BJD-2454833, Flux, Error
3.039804816728967126e+03 9.790502569930557009e-01 1.129487174284200742e-04
3.039825248300279782e+03 9.804193366560929324e-01 1.129487174284200742e-04
3.039845679871657921e+03 9.812406846556717133e-01 1.129487174284200742e-04
3.039866111443086993e+03 9.826038368452558736e-01 1.129487174284200742e-04
3.039886543014610652e+03 9.838278415446026770e-01 1.129487174284200742e-04
3.039906974586192518e+03 9.854378527377927188e-01 1.129487174284200742e-04
3.039927406157832593e+03 9.874773367458375972e-01 1.129487174284200742e-04
3.039947837829553464e+03 9.888863271297281266e-01 1.129487174284200742e-04
3.039968269301338296e+03 9.901587143764754018e-01 1.129487174284200742e-04
3.039988700973175582e+03 9.914240049662104148e-01 1.129487174284200742e-04
3.040009132545106695e+03 9.936631463372710416e-01 1.129487174284200742e-04
3.040029564017095254e+03 9.954863570360008573e-01 1.129487174284200742e-04
3.040049995689136267e+03 9.971968882643318377e-01 1.129487174284200742e-04
3.040070427261242003e+03 9.993881363103945814e-01 1.129487174284200742e-04
3.040090858733463392e+03 1.001123180308215899e+00 1.129487174284200742e-04
3.040111290405708132e+03 1.003126882902017458e+00 1.129487174284200742e-04
3.040131721978046698e+03 1.005261875521386461e+00 1.129487174284200742e-04
3.040152153450457263e+03 1.006876473865780497e+00 1.129487174284200742e-04
3.040172585122920282e+03 1.008740908590535668e+00 1.129487174284200742e-04
3.040193016695462575e+03 1.010318805072345283e+00 1.129487174284200742e-04
3.040213448368063837e+03 1.012908955799674438e+00 1.129487174284200742e-04
3.040233879840743612e+03 1.014756946027942863e+00 1.129487174284200742e-04
3.040254311413504183e+03 1.016563358915843374e+00 1.129487174284200742e-04
3.040274742986322963e+03 1.018264272139993487e+00 1.129487174284200742e-04
3.040295174559221778e+03 1.019732309617204402e+00 1.129487174284200742e-04
3.040315606132186076e+03 1.021384396939139627e+00 1.129487174284200742e-04
3.040336037705223134e+03 1.022857592964619089e+00 1.129487174284200742e-04
3.040356469278340228e+03 1.024057849157494537e+00 1.129487174284200742e-04
3.040376900851522805e+03 1.025539136150549924e+00 1.129487174284200742e-04
3.040397332424792694e+03 1.026262463660948754e+00 1.129487174284200742e-04
3.040417763998113514e+03 1.027416088078903833e+00 1.129487174284200742e-04
3.040438195671500580e+03 1.028546546289577091e+00 1.129487174284200742e-04
3.040458627244981471e+03 1.029288135172233831e+00 1.129487174284200742e-04
3.040499490392161533e+03 1.030621950050091939e+00 1.129487174284200742e-04
3.040519921965853428e+03 1.031279197289726390e+00 1.129487174284200742e-04
3.040540353439639148e+03 1.031899782460895310e+00 1.129487174284200742e-04
3.040560785113491875e+03 1.032140003250962224e+00 1.129487174284200742e-04
3.040581216687394772e+03 1.033420751684448025e+00 1.129487174284200742e-04
3.040601648161406047e+03 1.033429433408671549e+00 1.129487174284200742e-04
3.040622079835477052e+03 1.032362838243551240e+00 1.129487174284200742e-04
3.040642511409620056e+03 1.032467887513973892e+00 1.129487174284200742e-04
3.040662942883856886e+03 1.031820930747225251e+00 1.129487174284200742e-04
3.040683374558160722e+03 1.031501907795505657e+00 1.129487174284200742e-04
3.040703806132529280e+03 1.030609163685929808e+00 1.129487174284200742e-04
3.040724237806964084e+03 1.029298079128192267e+00 1.129487174284200742e-04
3.040744669281513779e+03 1.029013816893630251e+00 1.129487174284200742e-04
3.040765100856122444e+03 1.028314241076550672e+00 1.129487174284200742e-04
3.040785532530797354e+03 1.027645548550181642e+00 1.129487174284200742e-04
3.040805964005565329e+03 1.026331199399104888e+00 1.129487174284200742e-04
3.040826395580399549e+03 1.025562875474266500e+00 1.129487174284200742e-04
3.040846827255314565e+03 1.024469956380977154e+00 1.129487174284200742e-04
3.040867258730315370e+03 1.023183547747456901e+00 1.129487174284200742e-04
3.040887690305404249e+03 1.022181294122924688e+00 1.129487174284200742e-04
3.040908121980544820e+03 1.020488404784505754e+00 1.129487174284200742e-04
3.040928553555779217e+03 1.019313388110948182e+00 1.129487174284200742e-04
3.040948985131093650e+03 1.017962064276285661e+00 1.129487174284200742e-04
3.040969416706488119e+03 1.016543645081098513e+00 1.129487174284200742e-04
3.040989848281969898e+03 1.014741625378020595e+00 1.129487174284200742e-04
3.041010279857502610e+03 1.013487745215807756e+00 1.129487174284200742e-04
3.041030711433144461e+03 1.012251585904311302e+00 1.129487174284200742e-04
3.041051142908872862e+03 1.010383313463356192e+00 1.129487174284200742e-04
3.041071574584639166e+03 1.009192070154557808e+00 1.129487174284200742e-04
3.041092006160528399e+03 1.007950692382838742e+00 1.129487174284200742e-04
3.041112437636489631e+03 1.006343740728850911e+00 1.129487174284200742e-04
3.041132869312517869e+03 1.006153221511538520e+00 1.129487174284200742e-04
3.041153300888625381e+03 1.004798999566860251e+00 1.129487174284200742e-04
3.041173732564835518e+03 1.002827675977231658e+00 1.129487174284200742e-04
3.041194164041124168e+03 1.001332623821557855e+00 1.129487174284200742e-04
3.041214595617479063e+03 1.000095225910036856e+00 1.129487174284200742e-04
3.041235027293922030e+03 9.986570008800818021e-01 1.129487174284200742e-04
3.041255458770472615e+03 9.976564947055340804e-01 1.129487174284200742e-04
3.041275890347089444e+03 9.969413222087339932e-01 1.129487174284200742e-04
3.041296322023765242e+03 9.954065033176516808e-01 1.129487174284200742e-04
3.041316753500548657e+03 9.944276053722076458e-01 1.129487174284200742e-04
3.041337185077427421e+03 9.930667320490311756e-01 1.129487174284200742e-04
3.041357616754372430e+03 9.918108742426359203e-01 1.129487174284200742e-04
3.041378048231410503e+03 9.908102893927461796e-01 1.129487174284200742e-04
3.041398479908522859e+03 9.896535932140380076e-01 1.129487174284200742e-04
3.041418911485729041e+03 9.889781607821954701e-01 1.129487174284200742e-04
3.041439343063015258e+03 9.880551108737485322e-01 1.129487174284200742e-04
3.041459774640388787e+03 9.876425712665760637e-01 1.129487174284200742e-04
3.041480206217856903e+03 9.863771380995229876e-01 1.129487174284200742e-04
3.041500637795390503e+03 9.857891077923698342e-01 1.129487174284200742e-04
3.041521069373033242e+03 9.848129197292789794e-01 1.129487174284200742e-04
3.041541500950748741e+03 9.843728897155880064e-01 1.129487174284200742e-04
3.041561932528551552e+03 9.839176681471150099e-01 1.129487174284200742e-04
3.041582364206442435e+03 9.830463763068336691e-01 1.129487174284200742e-04
3.041602795684426383e+03 9.820979369192324171e-01 1.129487174284200742e-04
3.041623227362484613e+03 9.815205737265851882e-01 1.129487174284200742e-04
3.041643658940636669e+03 9.812240641313902945e-01 1.129487174284200742e-04
3.041664090418889828e+03 9.810257382070300958e-01 1.129487174284200742e-04
3.041684522097209992e+03 9.808560900041531916e-01 1.129487174284200742e-04
3.041704953575637774e+03 9.808694831925118818e-01 1.129487174284200742e-04
3.041725385154146352e+03 9.813544957551435521e-01 1.129487174284200742e-04
3.041745816832728451e+03 9.821090760951978194e-01 1.129487174284200742e-04
3.041766248311425443e+03 9.813970141822366822e-01 1.129487174284200742e-04
3.041786679890195956e+03 9.809802357675325712e-01 1.129487174284200742e-04
3.041807111569054541e+03 9.807078593092481977e-01 1.129487174284200742e-04
3.041827543048020743e+03 9.804198506152175252e-01 1.129487174284200742e-04
3.041847974727053952e+03 9.806496674508401457e-01 1.129487174284200742e-04
3.041868406306180987e+03 9.805111014991533258e-01 1.129487174284200742e-04
3.041888837785416399e+03 9.804664972640191323e-01 1.129487174284200742e-04
3.041909269464718818e+03 9.810491079276085769e-01 1.129487174284200742e-04
3.041929701044129615e+03 9.808788986958424383e-01 1.129487174284200742e-04
3.041950132623627724e+03 9.811399879665845258e-01 1.129487174284200742e-04
3.041970564203220420e+03 9.813465107978065483e-01 1.129487174284200742e-04
3.041990995782893151e+03 9.818131127145243164e-01 1.129487174284200742e-04
3.042011427362667746e+03 9.822931490969435409e-01 1.129487174284200742e-04
3.042031858942522376e+03 9.826261969166261157e-01 1.129487174284200742e-04
3.042052290522486146e+03 9.836124580320704247e-01 1.129487174284200742e-04
3.042072722102537227e+03 9.842208619828899385e-01 1.129487174284200742e-04
3.042093153782661830e+03 9.847706798050737120e-01 1.129487174284200742e-04
3.042113585262915876e+03 9.852453141720507457e-01 1.129487174284200742e-04
3.042134016943229653e+03 9.857590355753607092e-01 1.129487174284200742e-04
3.042154448523651809e+03 9.863465606244701256e-01 1.129487174284200742e-04
3.042174880004175066e+03 9.870078373034759656e-01 1.129487174284200742e-04
3.042195311684787157e+03 9.879327564535298478e-01 1.129487174284200742e-04
3.042215743265485798e+03 9.894462886958933501e-01 1.129487174284200742e-04
3.042236174746292818e+03 9.899508093568050171e-01 1.129487174284200742e-04
3.042256606427188672e+03 9.906717187043211359e-01 1.129487174284200742e-04
3.042277038008163800e+03 9.920140135654871294e-01 1.129487174284200742e-04
3.042297469489269133e+03 9.932932933472358172e-01 1.129487174284200742e-04
3.042317901170434197e+03 9.943018695895753378e-01 1.129487174284200742e-04
3.042338332751707640e+03 9.957378984064384486e-01 1.129487174284200742e-04
3.042358764333090221e+03 9.969788259687725196e-01 1.129487174284200742e-04
3.042379195914552838e+03 9.988004734365095727e-01 1.129487174284200742e-04
3.042399627496117319e+03 9.999391458455205717e-01 1.129487174284200742e-04
3.042420059077776386e+03 1.001374294050563662e+00 1.129487174284200742e-04
3.042460922241392836e+03 1.004658395310734420e+00 1.129487174284200742e-04
3.042481353823350219e+03 1.006518009222179710e+00 1.129487174284200742e-04
3.042501785405409464e+03 1.007911650652885127e+00 1.129487174284200742e-04
3.042522216987548745e+03 1.009337170790723048e+00 1.129487174284200742e-04
3.042542648569797166e+03 1.010946304475378810e+00 1.129487174284200742e-04
3.042563080152147450e+03 1.012745010417825942e+00 1.129487174284200742e-04
3.042583511834578530e+03 1.013607022827760495e+00 1.129487174284200742e-04
3.042603943417117989e+03 1.014633298655407190e+00 1.129487174284200742e-04
3.042624374899780378e+03 1.015885210699567276e+00 1.129487174284200742e-04
3.042644806582509773e+03 1.016736563490794554e+00 1.129487174284200742e-04
3.042665238165347546e+03 1.018059905926450570e+00 1.129487174284200742e-04
3.042685669648308249e+03 1.018741335261089898e+00 1.129487174284200742e-04
3.042706101331328682e+03 1.019300522608604709e+00 1.129487174284200742e-04
3.042726532914479321e+03 1.020230036473429802e+00 1.129487174284200742e-04
3.042746964397731062e+03 1.021453700100733553e+00 1.129487174284200742e-04
3.042767396081064362e+03 1.022255567286205702e+00 1.129487174284200742e-04
3.042787827664513316e+03 1.022854183505740311e+00 1.129487174284200742e-04
3.042808259348050342e+03 1.023339212628135098e+00 1.129487174284200742e-04
3.042828690831709537e+03 1.024017748298165609e+00 1.129487174284200742e-04
3.042849122415456804e+03 1.024374469399849108e+00 1.129487174284200742e-04
3.042869554099299421e+03 1.024685006721201663e+00 1.129487174284200742e-04
3.042889985583256930e+03 1.024921135219617696e+00 1.129487174284200742e-04
3.042910417167324340e+03 1.025089907596656413e+00 1.129487174284200742e-04
3.042930848851472547e+03 1.024935849284393408e+00 1.129487174284200742e-04
3.042951280335742922e+03 1.024885225707078851e+00 1.129487174284200742e-04
3.042971711920115922e+03 1.024906914383326262e+00 1.129487174284200742e-04
3.042992143604569719e+03 1.024897979023043249e+00 1.129487174284200742e-04
3.043012575089152961e+03 1.024625447006836110e+00 1.129487174284200742e-04
3.043033006773825036e+03 1.024275651126716147e+00 1.129487174284200742e-04
3.043053438358605490e+03 1.024112512139873310e+00 1.129487174284200742e-04
3.043073869843501598e+03 1.023801129932317089e+00 1.129487174284200742e-04
3.043094301528486540e+03 1.023477653318916047e+00 1.129487174284200742e-04
3.043114733013586374e+03 1.023187030196043512e+00 1.129487174284200742e-04
3.043135164598788833e+03 1.022168058388899681e+00 1.129487174284200742e-04
3.043155596284093917e+03 1.021257416566644372e+00 1.129487174284200742e-04
3.043176027869492827e+03 1.020693030578332383e+00 1.129487174284200742e-04
3.043196459355029219e+03 1.019390849306235580e+00 1.129487174284200742e-04
3.043216891040647170e+03 1.018766056377794937e+00 1.129487174284200742e-04
3.043237322626373498e+03 1.018092428663776694e+00 1.129487174284200742e-04
3.043257754312209727e+03 1.016643758294088595e+00 1.129487174284200742e-04
3.043278185798160848e+03 1.015391001444405639e+00 1.129487174284200742e-04
3.043298617384207319e+03 1.013977931198858373e+00 1.129487174284200742e-04
3.043319049070356414e+03 1.013060841715025306e+00 1.129487174284200742e-04
3.043339480556642229e+03 1.011551714713619043e+00 1.129487174284200742e-04
3.043359912143008842e+03 1.010381999439712297e+00 1.129487174284200742e-04
3.043380343829485355e+03 1.009283110634996206e+00 1.129487174284200742e-04
3.043400775316091313e+03 1.008210217999507607e+00 1.129487174284200742e-04
3.043421206902785343e+03 1.008292821516832971e+00 1.129487174284200742e-04
3.043441638589589274e+03 1.006289238026168542e+00 1.129487174284200742e-04
3.043462070076515374e+03 1.004415904463114018e+00 1.129487174284200742e-04
3.043482501763530308e+03 1.002866023886311408e+00 1.129487174284200742e-04
3.043502933350668172e+03 1.001484941196543632e+00 1.129487174284200742e-04
3.043523364837928966e+03 9.999967229306367944e-01 1.129487174284200742e-04
3.043543796525264042e+03 9.981945685831478121e-01 1.129487174284200742e-04
3.043564228112736600e+03 9.967277452057191622e-01 1.129487174284200742e-04
3.043584659600332088e+03 9.952142203957388134e-01 1.129487174284200742e-04
3.043605091288001859e+03 9.941131086339152212e-01 1.129487174284200742e-04
3.043625522875809111e+03 9.930598191537729491e-01 1.129487174284200742e-04
3.043645954463718226e+03 9.917494031255648101e-01 1.129487174284200742e-04
3.043666386051736481e+03 9.905132818317553545e-01 1.129487174284200742e-04
3.043686817639863875e+03 9.895044601107645388e-01 1.129487174284200742e-04
3.043707249228114961e+03 9.883823321745145440e-01 1.129487174284200742e-04
3.043727680816467910e+03 9.873249929108073308e-01 1.129487174284200742e-04
3.043748112404944550e+03 9.864966082078397980e-01 1.129487174284200742e-04
3.043768543993530329e+03 9.858025180913490004e-01 1.129487174284200742e-04
3.043788975582217972e+03 9.848942690930293509e-01 1.129487174284200742e-04
3.043809407171036582e+03 9.844568336366488204e-01 1.129487174284200742e-04
3.043829838859935990e+03 9.840255734575129587e-01 1.129487174284200742e-04
3.043850270348993945e+03 9.834571131031296654e-01 1.129487174284200742e-04
3.043870701938139973e+03 9.829794012733871211e-01 1.129487174284200742e-04
3.043891133627403178e+03 9.828339343831857811e-01 1.129487174284200742e-04
3.043911565116774000e+03 9.828390194187935913e-01 1.129487174284200742e-04
3.043931996806270035e+03 9.826288198184454092e-01 1.129487174284200742e-04
3.043952428395874449e+03 9.825151683730121155e-01 1.129487174284200742e-04
3.043972859885601792e+03 9.828172431958650535e-01 1.129487174284200742e-04
3.043993291575432522e+03 9.848490167791407179e-01 1.129487174284200742e-04
3.044013723165378906e+03 9.828305065256021100e-01 1.129487174284200742e-04
3.044034154655462771e+03 9.831195923352440413e-01 1.129487174284200742e-04
3.044054586345642747e+03 9.834832837397705640e-01 1.129487174284200742e-04
3.044075017935931101e+03 9.843930260598465765e-01 1.129487174284200742e-04
3.044095449526357697e+03 9.844939368069273167e-01 1.129487174284200742e-04
3.044115881116900709e+03 9.848494582717242096e-01 1.129487174284200742e-04
3.044136312707545585e+03 9.851065263562143182e-01 1.129487174284200742e-04
3.044156744398300361e+03 9.857114135599517324e-01 1.129487174284200742e-04
